model,image_id,label,pred,prob,inside_fraction,density_ratio,lesion_area_frac
CNN,ISIC_0030930,0,0,0.39039644598960876,0.003091453807428479,0.027408339083194733,0.1016422193877551
CNN,ISIC_0030084,0,0,0.28906863927841187,8.3190891018603e-05,0.000527828698977828,0.13616071428571427
CNN,ISIC_0028638,0,0,0.2776941657066345,0.10171825438737869,0.3439003527164459,0.2477080676020408
CNN,ISIC_0034133,0,1,0.7144349813461304,0.7924450635910034,8.540687561035156,0.30893255739795916
CNN,ISIC_0025370,0,1,0.5894116163253784,0.10398856550455093,1.3732739686965942,0.07792570153061225
CNN,ISIC_0025156,0,0,0.47025299072265625,0.24378524720668793,8.425878524780273,0.03685028698979592
CNN,ISIC_0034030,0,1,0.5393310785293579,0.37722325325012207,10.454039573669434,0.054767219387755105
CNN,ISIC_0028230,0,0,0.2661930024623871,0.02921026572585106,0.1575045883655548,0.1603954081632653
CNN,ISIC_0031570,0,1,0.6190405488014221,0.7482532262802124,7.379347801208496,0.28712930484693877
CNN,ISIC_0033369,1,1,0.7710209488868713,0.6422356963157654,13.254612922668457,0.11928013392857142
CNN,ISIC_0029174,0,0,0.4646398425102234,0.4996502697467804,7.829067230224609,0.11312181122448979
CNN,ISIC_0031921,0,0,0.31434670090675354,0.008137820288538933,0.06228743866086006,0.11639030612244898
CNN,ISIC_0029368,0,0,0.4513075649738312,0.0006675170734524727,0.010274155996739864,0.061045121173469385
CNN,ISIC_0026144,0,0,0.199008047580719,0.0,0.0,0.12707270408163265
CNN,ISIC_0029336,0,0,0.3903084099292755,0.026437893509864807,0.05398339778184891,0.33468191964285715
CNN,ISIC_0031189,1,1,0.5826994180679321,0.5642930865287781,3.091242551803589,0.29526068239795916
CNN,ISIC_0032555,0,0,0.45823609828948975,0.25808215141296387,1.9069061279296875,0.15427694515306123
CNN,ISIC_0025557,0,1,0.6823768019676208,0.16410396993160248,2.019289493560791,0.08860809948979592
CNN,ISIC_0031299,0,0,0.40078994631767273,0.0,0.0,0.03150908801020408
CNN,ISIC_0024773,0,0,0.4251382052898407,0.6076830625534058,1.7159265279769897,0.474430006377551
CNN,ISIC_0027424,0,0,0.322348952293396,0.03653282672166824,0.09573682397603989,0.2837013711734694
CNN,ISIC_0032112,0,0,0.3747265934944153,9.44848288781941e-05,0.0007702370057813823,0.10927535076530612
CNN,ISIC_0028677,0,0,0.16217687726020813,0.03748345375061035,0.07262545078992844,0.3490513392857143
CNN,ISIC_0024418,0,0,0.260677307844162,0.0006933307158760726,0.011322998441755772,0.057736766581632654
CNN,ISIC_0032884,0,0,0.3620964288711548,0.29658761620521545,2.0174028873443604,0.17287149234693877
CNN,ISIC_0026911,0,1,0.5076618790626526,0.0023813003208488226,0.09381327778100967,0.02481265943877551
CNN,ISIC_0032966,0,0,0.4362041652202606,0.0030042296275496483,0.06350429356098175,0.04530054209183673
CNN,ISIC_0034058,0,0,0.4126822352409363,0.5755282044410706,3.3395612239837646,0.2887635522959184
CNN,ISIC_0030563,0,0,0.27985522150993347,0.0008344668312929571,0.0026146736927330494,0.24208785076530612
CNN,ISIC_0032316,0,0,0.458825945854187,0.03377924859523773,0.5756078362464905,0.05725845025510204
Attention-CNN,ISIC_0025542,0,0,0.38761600852012634,0.0,0.0,0.06686463647959184
Attention-CNN,ISIC_0030365,0,0,0.4767763316631317,0.5835580825805664,1.6543933153152466,0.45858577806122447
Attention-CNN,ISIC_0029214,0,0,0.3506060540676117,0.008267908357083797,0.03422616049647331,0.19587053571428573
Attention-CNN,ISIC_0024794,0,0,0.3233804702758789,0.9996282458305359,4690.6484375,0.3643176020408163
Attention-CNN,ISIC_0033830,0,0,0.493690550327301,0.3049287497997284,2.481086492538452,0.15025111607142858
Attention-CNN,ISIC_0032392,0,0,0.10006765276193619,0.0,0.0,0.5447026466836735
Attention-CNN,ISIC_0032748,0,0,0.3505104184150696,0.22236478328704834,0.5806216597557068,0.32997847576530615
Attention-CNN,ISIC_0032277,0,1,0.5166654586791992,0.5395787358283997,1.5148372650146484,0.43618463010204084
Attention-CNN,ISIC_0026014,0,0,0.4872313141822815,0.6158968210220337,1.028896689414978,0.6091358418367347
Attention-CNN,ISIC_0033221,0,0,0.42828214168548584,0.23036129772663116,1.3155521154403687,0.18534757653061223
Attention-CNN,ISIC_0025427,0,0,0.3958224952220917,0.4726179540157318,0.7896528244018555,0.5315888073979592
Attention-CNN,ISIC_0024807,0,0,0.15517602860927582,,,0.5704918686224489
Attention-CNN,ISIC_0025250,0,0,0.41557958722114563,0.0,0.0,0.034299266581632654
Attention-CNN,ISIC_0029041,0,1,0.509022057056427,0.41706812381744385,1.5179065465927124,0.32035235969387754
Attention-CNN,ISIC_0027124,0,0,0.38556110858917236,0.07932920753955841,0.2592923641204834,0.2494220344387755
Attention-CNN,ISIC_0027357,0,0,0.233756884932518,,,0.1551937181122449
Attention-CNN,ISIC_0033840,0,0,0.12228839844465256,0.0,0.0,0.04940609056122449
Attention-CNN,ISIC_0034168,0,1,0.7835369110107422,0.5142740607261658,3.7764904499053955,0.21896922831632654
Attention-CNN,ISIC_0027068,0,0,0.11666341871023178,,,0.12125318877551021
Attention-CNN,ISIC_0033416,1,1,0.7648383378982544,0.5713745951652527,4.123081207275391,0.24431999362244897
Attention-CNN,ISIC_0027601,0,0,0.291759729385376,0.07300466299057007,0.24621011316776276,0.2423469387755102
Attention-CNN,ISIC_0031401,1,1,0.5323185324668884,0.8495303988456726,6.774090766906738,0.4545798788265306
Attention-CNN,ISIC_0028992,0,1,0.5353973507881165,0.7959008812904358,1.984913945198059,0.6626873405612245
Attention-CNN,ISIC_0024985,0,0,0.20053322613239288,9.765453432919458e-05,0.00040125593659467995,0.19575095663265307
Attention-CNN,ISIC_0027650,0,0,0.4581782817840576,0.3227536380290985,0.4546312391757965,0.5117785395408163
Attention-CNN,ISIC_0029249,0,1,0.5533115267753601,0.2438860982656479,1.4080266952514648,0.18638392857142858
Attention-CNN,ISIC_0033210,0,0,0.40458154678344727,0.01121502835303545,0.045229118317365646,0.20049426020408162
Attention-CNN,ISIC_0032364,0,1,0.7136524319648743,0.7131048440933228,6.912128925323486,0.2644889987244898
Attention-CNN,ISIC_0033549,0,0,0.3056093454360962,0.2683977782726288,1.8066778182983398,0.1687858737244898
Attention-CNN,ISIC_0031044,0,1,0.5355583429336548,0.6439412832260132,2.13586163520813,0.4585060586734694
Attention-CNN,ISIC_0026620,0,0,0.287141352891922,0.0,0.0,0.35459183673469385
Attention-CNN,ISIC_0024323,1,0,0.4628323018550873,0.050407957285642624,0.10650474578142166,0.33262914540816324
Attention-CNN,ISIC_0033811,0,1,0.5372474789619446,0.15419559180736542,1.077666997909546,0.1446906887755102
Attention-CNN,ISIC_0031387,0,0,0.28927215933799744,0.9875569343566895,72.09716033935547,0.5239955357142857
Attention-CNN,ISIC_0029154,0,0,0.3829064965248108,0.4258687496185303,2.3748555183410645,0.23800223214285715
Attention-CNN,ISIC_0028284,0,0,0.11325531452894211,,,0.10152264030612244
Attention-CNN,ISIC_0034225,0,0,0.09319054335355759,,,0.115234375
Attention-CNN,ISIC_0029733,0,0,0.33457231521606445,0.1907365471124649,1.2957844734191895,0.1538982780612245
Attention-CNN,ISIC_0026806,0,0,0.1755691021680832,,,0.13087930484693877
Attention-CNN,ISIC_0027000,0,0,0.20055483281612396,0.014189003966748714,0.051082268357276917,0.21982621173469388
Attention-CNN,ISIC_0024716,0,1,0.5316572189331055,0.08323249220848083,1.5889428853988647,0.05404974489795918
Attention-CNN,ISIC_0032360,0,0,0.11968357861042023,0.0,0.0,0.3467594068877551
Attention-CNN,ISIC_0026573,0,0,0.40210413932800293,0.016423452645540237,0.2514057159423828,0.06228077168367347
Attention-CNN,ISIC_0026540,0,0,0.26213642954826355,0.0025377601850777864,0.017773883417248726,0.12521922831632654
Attention-CNN,ISIC_0030246,1,1,0.5784552097320557,0.5719466805458069,2.552198648452759,0.3436304209183674
Attention-CNN,ISIC_0032586,1,0,0.3487490117549896,0.6284703612327576,1.6240417957305908,0.5101841517857143
Attention-CNN,ISIC_0028846,0,1,0.6084687113761902,0.5168962478637695,9.00998592376709,0.10614636479591837
Attention-CNN,ISIC_0029476,0,0,0.399926096200943,6.51925802230835e-05,0.0009009331115521491,0.06748246173469388
Attention-CNN,ISIC_0033251,0,0,0.3829096257686615,0.009815816767513752,0.43419480323791504,0.022321428571428572
Attention-CNN,ISIC_0032165,0,1,0.6640341877937317,0.5128725171089172,2.8745782375335693,0.2680763711734694
Attention-CNN,ISIC_0033287,1,0,0.4599606394767761,0.015605682507157326,0.2603428363800049,0.05739795918367347
Attention-CNN,ISIC_0031217,0,0,0.19589388370513916,0.0,0.0,0.03573421556122449
Attention-CNN,ISIC_0032672,1,1,0.7027245163917542,0.7494710683822632,5.867812633514404,0.33767139668367346
Attention-CNN,ISIC_0031999,1,0,0.19968421757221222,0.0,0.0,0.22321428571428573
Attention-CNN,ISIC_0033752,1,0,0.3791219890117645,0.04620647802948952,0.062417659908533096,0.43698182397959184
Attention-CNN,ISIC_0027254,0,0,0.36646193265914917,0.817763090133667,1.9800903797149658,0.6938376913265306
Attention-CNN,ISIC_0026607,0,1,0.5231974720954895,0.4978443384170532,5.479928493499756,0.15320073341836735
Attention-CNN,ISIC_0024843,0,0,0.45439043641090393,0.744759738445282,3.589696168899536,0.44838169642857145
Attention-CNN,ISIC_0030808,0,0,1.2153229811406874e-10,0.3775363266468048,0.6369011998176575,0.4877830038265306
Attention-CNN,ISIC_0032787,0,0,0.21975164115428925,,,0.19367825255102042
Attention-CNN,ISIC_0024785,0,0,0.09989280253648758,,,0.08613679846938775
Attention-CNN,ISIC_0031541,0,0,0.4263129234313965,0.002910449868068099,0.07561241835355759,0.03716916454081633
Attention-CNN,ISIC_0030276,0,1,0.5604665279388428,0.9345959424972534,5.087581634521484,0.7374441964285714
Attention-CNN,ISIC_0028452,0,0,0.18765515089035034,,,0.4121691645408163
Attention-CNN,ISIC_0033001,0,1,0.5709177255630493,0.7295243740081787,2.336066722869873,0.5358737244897959
Attention-CNN,ISIC_0027662,0,0,0.3213520348072052,0.0026773239951580763,0.0025574734900146723,0.5121173469387755
Attention-CNN,ISIC_0025894,0,0,0.3577171266078949,0.0,0.0,0.05913185586734694
Attention-CNN,ISIC_0031555,0,0,0.21804991364479065,0.0,0.0,0.00821109693877551
Attention-CNN,ISIC_0028944,0,1,0.7343440651893616,0.8087904453277588,4.40364933013916,0.4899354272959184
Attention-CNN,ISIC_0030226,0,0,0.47374001145362854,0.10091910511255264,0.2769792675971985,0.2883848852040816
Attention-CNN,ISIC_0030115,0,0,0.26151034235954285,0.017771480605006218,0.03840305656194687,0.3202527104591837
Attention-CNN,ISIC_0028156,1,0,0.27354860305786133,0.0,0.0,0.2608019770408163
Attention-CNN,ISIC_0029033,1,1,0.7143649458885193,0.7416370511054993,6.018106460571289,0.3229432397959184
Attention-CNN,ISIC_0024986,0,1,0.6035893559455872,0.3144437074661255,6.598735332489014,0.06499123086734694
Attention-CNN,ISIC_0032447,1,1,0.5515945553779602,0.6714344620704651,6.388034820556641,0.24236686862244897
Attention-CNN,ISIC_0028762,0,0,0.16316138207912445,,,0.09450733418367346
Attention-CNN,ISIC_0029934,0,0,0.11263640224933624,,,0.12254862882653061
Attention-CNN,ISIC_0030302,0,0,0.2866584062576294,0.0,0.0,0.12324617346938775
Attention-CNN,ISIC_0027928,0,0,0.4416366219520569,0.08585859090089798,0.7949237823486328,0.10566804846938775
Attention-CNN,ISIC_0031951,0,0,0.18310584127902985,0.44922903180122375,1.1034005880355835,0.42502391581632654
Attention-CNN,ISIC_0027036,0,0,0.46691784262657166,0.0692627876996994,0.28245505690574646,0.20852598852040816
Attention-CNN,ISIC_0026482,0,0,0.4904012084007263,0.8230147957801819,12.468510627746582,0.2716438137755102
Attention-CNN,ISIC_0025217,0,0,0.21802093088626862,0.1053837463259697,0.2564104497432709,0.31479193239795916
Attention-CNN,ISIC_0032045,0,1,0.7134789824485779,0.889865517616272,3.6335885524749756,0.6897919323979592
Attention-CNN,ISIC_0033633,0,1,0.6580411791801453,0.6555488705635071,3.458315372467041,0.3549705038265306
Attention-CNN,ISIC_0032875,1,1,0.6720829010009766,0.5803138017654419,4.9216742515563965,0.2193279655612245
Attention-CNN,ISIC_0026808,0,0,0.22256861627101898,,,0.521843112244898
Attention-CNN,ISIC_0025951,0,0,0.26476508378982544,0.0,0.0,0.08444276147959184
Attention-CNN,ISIC_0027109,0,0,0.4726588726043701,0.018629347905516624,0.21748435497283936,0.08027742346938775
Attention-CNN,ISIC_0032620,0,0,0.4650218188762665,0.6522588729858398,2.1353461742401123,0.46763392857142855
Attention-CNN,ISIC_0024856,0,0,0.2627785801887512,,,0.09536431760204081
Attention-CNN,ISIC_0028177,0,0,0.12308994680643082,,,0.14383370535714285
Attention-CNN,ISIC_0029527,0,1,0.5834301114082336,0.695078432559967,2.3660061359405518,0.49069276147959184
Attention-CNN,ISIC_0027645,0,0,0.45961132645606995,0.0001856982707977295,0.015243617817759514,0.012037627551020409
Attention-CNN,ISIC_0029806,0,0,0.08940516412258148,0.7353357672691345,4.126072406768799,0.4024035395408163
Attention-CNN,ISIC_0029511,0,0,0.29620325565338135,,,0.38034119897959184
Attention-CNN,ISIC_0030943,0,0,0.291362464427948,0.0,0.0,0.20549665178571427
Attention-CNN,ISIC_0033170,0,1,0.6091644167900085,0.43774038553237915,5.752797603607178,0.11920041454081633
Attention-CNN,ISIC_0033590,0,1,0.7433568239212036,0.1314828097820282,2.405336856842041,0.05921157525510204
Attention-CNN,ISIC_0025236,0,0,0.1192307397723198,,,0.0839046556122449
Attention-CNN,ISIC_0031805,0,0,0.11281462013721466,,,0.16621492346938777
Attention-CNN,ISIC_0030666,0,0,0.3217898905277252,0.022256944328546524,0.7832956910133362,0.0282405931122449
Attention-CNN,ISIC_0033831,1,1,0.7197380661964417,0.6473448872566223,4.390600204467773,0.29482222576530615
Attention-CNN,ISIC_0034171,0,1,0.6256638169288635,0.4600261449813843,4.7527546882629395,0.1520049426020408
Attention-CNN,ISIC_0031957,1,1,0.5628694891929626,0.8094939589500427,18.614816665649414,0.18584582270408162
Attention-CNN,ISIC_0024327,0,0,0.44628414511680603,0.39174652099609375,1.658964991569519,0.27965561224489793
Attention-CNN,ISIC_0032211,0,0,0.13619276881217957,,,0.45487882653061223
Attention-CNN,ISIC_0026092,0,0,0.24017544090747833,0.0007425884250551462,0.0064664119854569435,0.10307716836734694
Attention-CNN,ISIC_0032590,0,0,0.2561853528022766,0.0,0.0,0.04087611607142857
Attention-CNN,ISIC_0029203,0,1,0.7969532608985901,0.8286985754966736,3.125546932220459,0.6075015943877551
Attention-CNN,ISIC_0032863,0,1,0.6225168704986572,0.1599408984184265,2.029716730117798,0.08575813137755102
Attention-CNN,ISIC_0031560,0,0,0.49877649545669556,0.5239419937133789,5.732242107391357,0.1610730229591837
Attention-CNN,ISIC_0029928,0,0,0.1640544980764389,,,0.36250398596938777
Attention-CNN,ISIC_0028119,0,0,0.16838818788528442,0.05030727759003639,0.17975099384784698,0.2276187818877551
Attention-CNN,ISIC_0031896,0,1,0.7449407577514648,0.3811250925064087,10.046745300292969,0.05775669642857143
Attention-CNN,ISIC_0029525,0,0,0.3880019187927246,0.058026768267154694,0.07349667698144913,0.4559749681122449
Attention-CNN,ISIC_0026455,0,1,0.5350497364997864,0.9956384897232056,9.2255277633667,0.9611567283163265
Attention-CNN,ISIC_0032645,1,1,0.5199666619300842,0.3735216557979584,3.6381924152374268,0.14080436862244897
Attention-CNN,ISIC_0025843,0,0,0.20182539522647858,,,0.22658242984693877
Attention-CNN,ISIC_0032663,0,1,0.6786118745803833,0.5717403292655945,7.324038028717041,0.15417729591836735
Attention-CNN,ISIC_0025296,0,0,0.2723817825317383,0.005058225244283676,0.013836977072060108,0.26869419642857145
Attention-CNN,ISIC_0034197,0,1,0.5205422639846802,0.690414547920227,2.30625057220459,0.49160953443877553
Attention-CNN,ISIC_0024492,0,0,0.30593106150627136,0.0,0.0,0.07403938137755102
Attention-CNN,ISIC_0030136,0,0,0.30853545665740967,9.5367431640625e-07,2.948119345091982e-06,0.24441964285714285
Attention-CNN,ISIC_0027373,0,0,0.13539814949035645,0.003941887989640236,0.03704414516687393,0.09652024872448979
Attention-CNN,ISIC_0028661,0,0,0.1547853648662567,0.0,0.0,0.2072704081632653
Attention-CNN,ISIC_0034242,1,1,0.7915975451469421,0.820919930934906,9.79611587524414,0.3187779017857143
Attention-CNN,ISIC_0026173,0,0,0.4078251123428345,0.7615947723388672,0.7598011493682861,0.8078563456632653
Attention-CNN,ISIC_0032206,0,1,0.5439570546150208,0.3073561191558838,3.1584675312042236,0.12318638392857142
Attention-CNN,ISIC_0029188,0,1,0.64876788854599,0.32341939210891724,2.8385109901428223,0.1441326530612245
Attention-CNN,ISIC_0030716,0,0,0.2621704339981079,,,0.13285235969387754
Attention-CNN,ISIC_0027800,0,1,0.7172747254371643,0.30730974674224854,2.74141788482666,0.13928970025510204
Attention-CNN,ISIC_0024924,0,1,0.7243702411651611,0.5314280390739441,5.389620780944824,0.17384805484693877
Attention-CNN,ISIC_0032309,0,0,0.227944016456604,0.00720448000356555,0.09880652278661728,0.06841916454081633
Attention-CNN,ISIC_0029774,0,0,0.20127466320991516,,,0.4368223852040816
Attention-CNN,ISIC_0029394,0,0,0.21629783511161804,0.4832236170768738,0.8774210810661316,0.5159040178571429
Attention-CNN,ISIC_0025491,0,1,0.5079922676086426,0.6385161876678467,0.5296106338500977,0.7693319515306123
Attention-CNN,ISIC_0033883,1,1,0.6632580161094666,0.21371163427829742,2.6560118198394775,0.09283322704081633
Attention-CNN,ISIC_0031829,0,1,0.5472124814987183,0.274558424949646,6.97920036315918,0.051438934948979595
Attention-CNN,ISIC_0030438,0,0,0.08478232473134995,,,0.1419403698979592
Attention-CNN,ISIC_0029927,0,1,0.5073097348213196,0.008761798031628132,0.21825647354125977,0.03892299107142857
Attention-CNN,ISIC_0033178,1,1,0.7050759792327881,0.813634991645813,8.187716484069824,0.3477758290816326
Attention-CNN,ISIC_0026110,0,0,0.13727936148643494,,,0.08500079719387756
Attention-CNN,ISIC_0026198,0,0,0.1253727823495865,,,0.26132015306122447
Attention-CNN,ISIC_0027110,0,0,0.2811211347579956,0.07251773774623871,0.1826251596212387,0.29978475765306123
Attention-CNN,ISIC_0028818,0,0,0.3507991433143616,0.08229686319828033,0.2710728943347931,0.24858498086734693
Attention-CNN,ISIC_0032284,0,1,0.5169113278388977,0.6656227111816406,3.6632797718048096,0.35208067602040816
Attention-CNN,ISIC_0028166,0,1,0.5701588988304138,0.6190426349639893,2.363210439682007,0.40744579081632654
Attention-CNN,ISIC_0028840,0,0,0.29831162095069885,,,0.43363360969387754
Attention-CNN,ISIC_0027947,0,0,0.1747707575559616,,,0.38279257015306123
Attention-CNN,ISIC_0026580,0,0,0.26925110816955566,0.19480569660663605,1.0547305345535278,0.1865832270408163
Attention-CNN,ISIC_0024569,0,0,0.14541691541671753,,,0.14939413265306123
Attention-CNN,ISIC_0033775,0,0,0.40018579363822937,0.20028139650821686,2.5149800777435303,0.09056122448979592
Attention-CNN,ISIC_0026352,1,0,0.4584309458732605,0.2017265409231186,0.5986799001693726,0.2968152104591837
Attention-CNN,ISIC_0033269,1,0,0.4246959090232849,0.3345615565776825,0.3544151484966278,0.5865353954081632
Attention-CNN,ISIC_0029022,0,1,0.5284044742584229,0.054598599672317505,0.6107032895088196,0.08639588647959184
Attention-CNN,ISIC_0025146,0,0,0.08969055861234665,,,0.05494658801020408
Attention-CNN,ISIC_0029448,0,0,0.4413376450538635,0.35298284888267517,2.664686441421509,0.16994180484693877
Attention-CNN,ISIC_0027107,0,0,0.41061124205589294,0.18524415791034698,0.5414814949035645,0.295719068877551
Attention-CNN,ISIC_0033294,0,1,0.6883736252784729,0.8342836499214172,6.179086208343506,0.4489596619897959
Attention-CNN,ISIC_0025790,0,0,0.43521302938461304,0.7543423771858215,2.9831130504608154,0.5072345344387755
Attention-CNN,ISIC_0029941,0,1,0.5085083246231079,0.9527538418769836,13.581253051757812,0.5975566007653061
Attention-CNN,ISIC_0032709,1,1,0.7771008014678955,0.7204560041427612,5.558404445648193,0.31678491709183676
Attention-CNN,ISIC_0031798,0,0,0.3438432216644287,0.0001788985391613096,0.001095813000574708,0.14036591198979592
Attention-CNN,ISIC_0029327,0,0,0.29369989037513733,0.0,0.0,0.16005660076530612
Attention-CNN,ISIC_0032073,0,0,0.05583701655268669,,,0.14317602040816327
Attention-CNN,ISIC_0030014,1,0,0.4998587965965271,0.06778326630592346,1.771774172782898,0.03942123724489796
Attention-CNN,ISIC_0032273,0,0,0.41037517786026,0.7801204323768616,2.138559341430664,0.6239237882653061
Attention-CNN,ISIC_0032896,0,0,0.4983702003955841,0.5042564868927002,4.093234062194824,0.19903938137755103
Attention-CNN,ISIC_0028270,0,0,0.2540534734725952,0.17958736419677734,0.27719274163246155,0.4412468112244898
Attention-CNN,ISIC_0031272,0,1,0.5360366702079773,0.8199670910835266,6.267479419708252,0.42085857780612246
Attention-CNN,ISIC_0026166,0,0,0.25762197375297546,,,0.4353077168367347
Attention-CNN,ISIC_0031187,0,0,0.0,,,0.08248963647959184
Attention-CNN,ISIC_0028528,0,1,0.7050050497055054,0.6824455261230469,3.3508596420288086,0.3907445790816326
Attention-CNN,ISIC_0026150,1,1,0.7655665278434753,0.3692425787448883,7.488492012023926,0.07250478316326531
Attention-CNN,ISIC_0033052,0,0,0.4951271116733551,0.2944599688053131,1.4848310947418213,0.21940768494897958
Attention-CNN,ISIC_0025459,0,0,0.09591525793075562,,,0.1447704081632653
Attention-CNN,ISIC_0027454,0,1,0.5329294800758362,0.28731459379196167,0.8563916087150574,0.3200733418367347
Attention-CNN,ISIC_0030499,0,0,0.1703873723745346,,,0.2913345025510204
Attention-CNN,ISIC_0031833,0,0,0.4682927131652832,0.22314117848873138,0.72287917137146,0.284359056122449
Attention-CNN,ISIC_0033749,0,1,0.5487911701202393,0.624726414680481,7.384038925170898,0.18397241709183673
Attention-CNN,ISIC_0027139,0,0,0.36300724744796753,0.010254349559545517,0.015545272268354893,0.39993223852040816
Attention-CNN,ISIC_0032747,0,1,0.535561740398407,0.2910821735858917,2.5042693614959717,0.1408641581632653
Attention-CNN,ISIC_0029088,0,0,0.3225633203983307,0.42314958572387695,0.32377758622169495,0.6937779017857143
Attention-CNN,ISIC_0030817,0,1,0.5454936623573303,0.7233973741531372,3.8649539947509766,0.4035794005102041
Attention-CNN,ISIC_0025355,0,1,0.5024552941322327,0.6702873110771179,3.4148764610290527,0.3731664540816326
Attention-CNN,ISIC_0030608,0,1,0.5519598126411438,0.20139355957508087,1.2531059980392456,0.16753029336734693
Attention-CNN,ISIC_0029834,0,0,0.22813452780246735,,,0.07186702806122448
Attention-CNN,ISIC_0027935,0,0,0.2833336591720581,0.0021936893463134766,0.010585418902337551,0.17197464923469388
Attention-CNN,ISIC_0028121,0,1,0.5549402236938477,0.909894585609436,1.5755327939987183,0.8650350765306123
Attention-CNN,ISIC_0026735,1,1,0.5407845377922058,0.9733977317810059,7.217921733856201,0.8352399553571429
Attention-CNN,ISIC_0033794,0,0,0.39491719007492065,0.5325601696968079,2.6699867248535156,0.2990872130102041
Attention-CNN,ISIC_0025035,1,1,0.6935188174247742,0.42131105065345764,5.598650932312012,0.11507493622448979
Attention-CNN,ISIC_0030687,0,0,0.36388346552848816,0.0,0.0,0.12404336734693877
Attention-CNN,ISIC_0026287,0,0,0.28726527094841003,,,0.3336854272959184
Attention-CNN,ISIC_0025045,0,0,0.4422893524169922,0.04774464666843414,0.212685227394104,0.1907684948979592
Attention-CNN,ISIC_0027755,0,0,0.48801189661026,0.31674906611442566,1.2872103452682495,0.26478794642857145
Attention-CNN,ISIC_0026388,0,0,0.43425631523132324,0.28966987133026123,0.4967029392719269,0.4508529974489796
Attention-CNN,ISIC_0027083,0,1,0.5278844833374023,0.24595583975315094,1.8040426969528198,0.15312101403061223
Attention-CNN,ISIC_0032163,0,1,0.5467019081115723,0.14497263729572296,1.9274400472640991,0.08085538903061225
Attention-CNN,ISIC_0031183,0,0,0.1844528317451477,,,0.22570551658163265
Attention-CNN,ISIC_0033970,0,0,0.33059772849082947,0.0,0.0,0.08001833545918367
Attention-CNN,ISIC_0027833,0,0,0.351537823677063,0.4044164717197418,1.9339653253555298,0.25986527423469385
Attention-CNN,ISIC_0026836,0,0,0.1899099051952362,,,0.10361527423469388
Attention-CNN,ISIC_0033183,1,1,0.5987830758094788,0.7958897948265076,5.859863758087158,0.39955357142857145
Attention-CNN,ISIC_0029725,0,1,0.6376474499702454,0.1829196661710739,6.05850887298584,0.035634566326530615
Attention-CNN,ISIC_0032749,0,0,0.3455577492713928,1.6526726653864898e-08,3.3815979350038106e-08,0.3282844387755102
Attention-CNN,ISIC_0028471,0,0,0.18717962503433228,,,0.1328722895408163
Attention-CNN,ISIC_0025909,0,1,0.6666922569274902,0.69419264793396,10.165948867797852,0.1825374681122449
Attention-CNN,ISIC_0033982,0,0,0.23842838406562805,0.0,0.0,0.06792091836734694
Attention-CNN,ISIC_0034118,1,0,0.3801288306713104,0.10766226798295975,0.9250953197479248,0.11537388392857142
Attention-CNN,ISIC_0033709,0,0,0.3555576205253601,0.05299067497253418,0.10020632296800613,0.3583187181122449
Attention-CNN,ISIC_0030867,0,0,0.10420242697000504,,,0.2895607461734694
Attention-CNN,ISIC_0029966,0,0,0.18205443024635315,,,0.10536910076530612
Attention-CNN,ISIC_0025604,0,0,0.1200827807188034,0.9926643967628479,49.13086700439453,0.7336375956632653
Attention-CNN,ISIC_0030699,0,0,0.13389867544174194,,,0.6816804846938775
Attention-CNN,ISIC_0032130,0,0,0.11018727719783783,,,0.15495455994897958
Attention-CNN,ISIC_0032399,0,0,0.11386453360319138,0.002970218425616622,0.006591178476810455,0.3112842793367347
Attention-CNN,ISIC_0026616,0,0,0.168569415807724,0.0018534658011049032,0.009123904630541801,0.1691047512755102
Attention-CNN,ISIC_0027733,0,0,0.06349322944879532,,,0.2876076211734694
Attention-CNN,ISIC_0030797,0,0,0.15294449031352997,0.2620442509651184,0.5403337478637695,0.3965640943877551
Attention-CNN,ISIC_0029001,0,0,0.38551247119903564,0.02618861012160778,0.10064756870269775,0.2108577806122449
Attention-CNN,ISIC_0031174,0,0,0.37885770201683044,0.1357385218143463,0.07570124417543411,0.6747648278061225
Attention-CNN,ISIC_0027275,0,0,0.18578100204467773,,,0.16191007653061223
Attention-CNN,ISIC_0032578,0,0,0.39615491032600403,0.0010916691971942782,0.011895166710019112,0.08414381377551021
Attention-CNN,ISIC_0029441,0,0,0.19909577071666718,,,0.10024713010204081
Attention-CNN,ISIC_0028870,0,0,0.32967549562454224,,,0.07686941964285714
Attention-CNN,ISIC_0032992,0,0,0.1362374871969223,,,0.3269092793367347
Attention-CNN,ISIC_0026127,0,0,0.24774998426437378,,,0.4243662308673469
Attention-CNN,ISIC_0031367,0,0,0.28025946021080017,0.0003185271634720266,0.001214504474774003,0.20782844387755103
Attention-CNN,ISIC_0025125,0,0,0.12594470381736755,,,0.3950693558673469
Attention-CNN,ISIC_0032504,1,1,0.6870939135551453,0.7204990386962891,2.9275991916656494,0.46823182397959184
Attention-CNN,ISIC_0033724,0,0,0.4282750189304352,0.004567768890410662,0.3507261872291565,0.012914540816326531
Attention-CNN,ISIC_0027340,0,1,0.587868869304657,0.6924691200256348,11.3408842086792,0.16565688775510204
Attention-CNN,ISIC_0030898,1,1,0.6319249272346497,0.2861780822277069,5.299301624298096,0.07033242984693877
Attention-CNN,ISIC_0028850,0,0,0.14446119964122772,,,0.1755420918367347
